measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Western Europe,Both,All ages,Chronic obstructive pulmonary disease,Rate,1992,38.332852634401235,40.184234908221235,35.4468840683355
Deaths,Western Europe,Both,All ages,Road injuries,Rate,1992,15.964554045471338,16.53221974435676,15.348568422789702
Deaths,South Asia,Both,All ages,Road injuries,Rate,1990,13.225816651938333,16.842685722049257,10.20345956403991
Deaths,East Asia,Both,All ages,Diarrheal diseases,Rate,2002,2.0000753805766167,2.3939115176193857,1.6687350853270004
Deaths,East Asia,Both,All ages,Lower respiratory infections,Rate,2002,20.514984663925894,23.47550212058872,18.25758059246315
Deaths,East Asia,Both,All ages,Ischemic heart disease,Rate,2002,72.89783592198934,81.20172985770304,65.03550008487309
Deaths,East Asia,Both,All ages,Stroke,Rate,2002,164.45869411224254,184.1443192221279,148.66403259102236
Deaths,East Asia,Both,All ages,Chronic obstructive pulmonary disease,Rate,2002,76.7297215289963,91.15044151654166,58.10587060706553
Deaths,East Asia,Both,All ages,Road injuries,Rate,2002,28.338132150348077,36.84215924539227,21.968014467641297
Deaths,Global,Both,All ages,Diabetes mellitus,Rate,1991,12.840351556064315,15.00050963265768,11.126010012512808
Deaths,High-income North America,Both,All ages,Lower respiratory infections,Rate,1993,29.8918252088752,33.05148444757159,26.012715953289675
Deaths,High-income North America,Both,All ages,Malaria,Rate,1993,0.0,0.0,0.0
Deaths,Western Europe,Both,All ages,Diabetes mellitus,Rate,1991,22.25887265907888,23.42285209648321,20.342242792461246
Deaths,Western Europe,Both,All ages,Chronic kidney disease,Rate,1991,12.477559897227506,13.627076646436674,11.117607155932236
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Diabetes mellitus,Rate,1993,10.201084641009276,10.703533104752095,9.709414035775609
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Chronic kidney disease,Rate,1993,7.600748222226817,8.162376513373532,7.073967227896179
Deaths,East Asia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1991,26.50008357947298,33.641620691554365,22.548204238912202
Deaths,Global,Both,All ages,Road injuries,Rate,1990,22.659950272318813,27.02563612365699,18.02770422896402
Deaths,Global,Both,All ages,All causes,Rate,2003,809.8464063258001,816.634763591624,804.1214092870109
Deaths,Global,Both,All ages,Tuberculosis,Rate,2003,25.834696968135756,32.21618276280543,20.911013749797586
Deaths,Global,Both,All ages,HIV/AIDS,Rate,2003,26.88929081861256,28.932128606077836,25.33478648544839
Deaths,Global,Both,All ages,Diarrheal diseases,Rate,2003,33.70594585309692,46.392901290631094,26.499011923544025
Deaths,Global,Both,All ages,Lower respiratory infections,Rate,2003,40.09777476039338,44.348380425349,36.06067692620377
Deaths,East Asia,Both,All ages,Malaria,Rate,1991,0.020252647458880963,0.07770282515566672,0.0002154977557787146
Deaths,East Asia,Both,All ages,Alzheimer's disease and other dementias,Rate,1991,10.564824662893448,28.31907658243985,2.577250809547055
Deaths,East Asia,Both,All ages,Diabetes mellitus,Rate,1991,6.634895771824332,8.362160642364028,5.145309066693528
Deaths,High-income North America,Both,All ages,Self-harm,Rate,1993,13.508915490332638,14.40707469652686,12.620018667081675
Deaths,East Asia,Both,All ages,Malaria,Rate,1992,0.018270757550649507,0.08107089648576442,0.00016900469720291004
Deaths,East Asia,Both,All ages,Alzheimer's disease and other dementias,Rate,1992,10.871956044138512,28.59809722153896,2.681631652160819
Deaths,East Asia,Both,All ages,Self-harm,Rate,1992,19.279214738407543,23.762756928659723,13.745677884826636
Deaths,East Asia,Both,All ages,Chronic kidney disease,Rate,1991,10.102388928095152,13.139277698070588,7.534350612179618
Deaths,East Asia,Both,All ages,Self-harm,Rate,1991,19.120049157761585,23.993103423597685,13.417901032258255
Deaths,Global,Both,All ages,Malaria,Rate,2003,14.500163562406398,22.140357597179637,8.659530958994136
Deaths,Global,Both,All ages,Chronic obstructive pulmonary disease,Rate,2003,41.710814955127525,46.36369412714506,35.08784283847794
Deaths,Latin America and Caribbean,Both,All ages,All causes,Rate,1989,591.3332947064538,593.8975439169551,588.9367499788209
Deaths,Latin America and Caribbean,Both,All ages,Tuberculosis,Rate,1989,12.132440941572547,13.393093596718773,10.895370867093936
Deaths,Latin America and Caribbean,Both,All ages,HIV/AIDS,Rate,1989,4.04520263568744,4.616800717000129,3.447224703499401
Deaths,Latin America and Caribbean,Both,All ages,Diarrheal diseases,Rate,1989,36.48714469282162,38.5038045877101,34.85853097930102
Deaths,Latin America and Caribbean,Both,All ages,Lower respiratory infections,Rate,1989,43.507967415375106,45.62232316114455,41.32784505278194
Deaths,Global,Both,All ages,All causes,Rate,2004,796.9534998528143,803.2157900532382,790.9342972507596
Deaths,Global,Both,All ages,Tuberculosis,Rate,2004,24.882280053849616,30.885182069999246,20.010184188094808
Deaths,Global,Both,All ages,HIV/AIDS,Rate,2004,26.594105309623224,28.534119005625264,25.05348027753356
Deaths,Global,Both,All ages,Diarrheal diseases,Rate,2004,32.51017264451453,44.40534789912114,25.599050905878883
Deaths,Global,Both,All ages,Lower respiratory infections,Rate,2004,38.93815891056613,43.15653042945477,34.909837518750024
Deaths,Global,Both,All ages,Malaria,Rate,2004,14.37872031712041,21.80700537164912,8.407077247702253
Deaths,Global,Both,All ages,Chronic obstructive pulmonary disease,Rate,2004,41.786900162211374,46.71421203807353,35.361329296840225
Deaths,Global,Both,All ages,Self-harm,Rate,2004,12.574131802428935,13.673086278589373,10.870872293496234
Deaths,East Asia,Both,All ages,All causes,Rate,2004,691.9638153518692,716.1799836773808,664.651305068363
Deaths,East Asia,Both,All ages,Tuberculosis,Rate,2004,7.646192930178686,9.116435591794913,6.385152642236731
Deaths,East Asia,Both,All ages,HIV/AIDS,Rate,2004,1.17160036419492,1.3897560008749674,0.9830090432122515
Deaths,East Asia,Both,All ages,Diarrheal diseases,Rate,2004,1.5253956937236328,1.938594811089892,1.2752440845670685
Deaths,East Asia,Both,All ages,Lower respiratory infections,Rate,2004,17.994464271738643,20.362066655506702,15.991027251479638
Deaths,East Asia,Both,All ages,Ischemic heart disease,Rate,2004,75.48929483682888,84.98604073175757,68.44364531953273
Deaths,East Asia,Both,All ages,Stroke,Rate,2004,154.2883747730728,169.79305535234508,140.15068721285033
Deaths,East Asia,Both,All ages,Chronic obstructive pulmonary disease,Rate,2004,80.94023006987787,93.4998579981331,62.22256928852279
Deaths,East Asia,Both,All ages,Road injuries,Rate,2004,27.385098336273014,34.23939062230114,22.68220800140504
Deaths,Oceania,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1990,8.164249172400991,11.617544784674935,5.948975076486653
Deaths,Oceania,Both,All ages,Malaria,Rate,2004,36.28048035456794,57.494820571116094,17.038574405725175
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2004,40.286898360267976,41.426154069943045,39.040783722591385
Deaths,Oceania,Both,All ages,Alzheimer's disease and other dementias,Rate,2004,4.7495027178720655,12.820816570230505,1.1302811203969778
Deaths,Oceania,Both,All ages,Self-harm,Rate,2004,4.4064115601497695,5.953726719789938,3.2297157438731885
Deaths,Latin America and Caribbean,Both,All ages,Stroke,Rate,1989,52.39331406895159,54.889117315252946,49.60318668936422
Deaths,Latin America and Caribbean,Both,All ages,Chronic obstructive pulmonary disease,Rate,1989,15.656813084583563,16.57244350693825,14.642518893899132
Deaths,North Africa and Middle East,Both,All ages,Ischemic heart disease,Rate,1990,114.63664610534029,136.6826765701793,94.43278894359644
Deaths,North Africa and Middle East,Both,All ages,Stroke,Rate,1990,86.37734189321974,104.40059259274793,68.14150699936809
Deaths,North Africa and Middle East,Both,All ages,Road injuries,Rate,1990,26.257199568340663,36.473143890725986,16.51884208311746
Deaths,Western Europe,Both,All ages,Malaria,Rate,1990,0.0033018797154954946,0.005244202843202402,0.0016973707716170926
Deaths,East Asia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1990,25.974483450996896,33.23979931580316,22.11512606206525
Deaths,Oceania,Both,All ages,Diabetes mellitus,Rate,1990,43.554703686488125,55.43292122359619,33.93306071388188
Deaths,Oceania,Both,All ages,Chronic kidney disease,Rate,1990,8.733924977116313,11.233361974178768,6.5044922119051884
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Diabetes mellitus,Rate,1992,9.564205034994655,10.024233530237739,9.117312630999567
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Chronic kidney disease,Rate,1992,7.339894064798845,7.900914035273214,6.8301050008859026
Deaths,Western Europe,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2004,56.52364756480088,58.32070192519191,53.747688804662396
Deaths,North Africa and Middle East,Both,All ages,Alzheimer's disease and other dementias,Rate,1989,6.169650698464914,16.606095545371826,1.4562243430787536
Deaths,North Africa and Middle East,Both,All ages,Diabetes mellitus,Rate,1989,11.070903971067647,15.708782105080038,7.223126711708117
Deaths,High-income North America,Both,All ages,Lower respiratory infections,Rate,1992,28.130432052939817,31.215633140481863,24.471882648944753
Deaths,High-income North America,Both,All ages,Malaria,Rate,1992,0.0,0.0,0.0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Diabetes mellitus,Rate,1994,10.74624570224986,11.272861362016188,10.218406688264277
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Chronic kidney disease,Rate,1994,7.85903647432247,8.427851265515379,7.316308371037995
Deaths,High-income North America,Both,All ages,Alzheimer's disease and other dementias,Rate,2004,45.60602880842171,113.21598995494948,11.135844285680413
Deaths,Global,Both,All ages,Self-harm,Rate,2003,12.767640123659474,13.96126859656755,11.08019052665921
Deaths,High-income North America,Both,All ages,Diabetes mellitus,Rate,2004,26.267478694867094,28.621731997437042,23.22963167362971
Deaths,High-income North America,Both,All ages,Chronic kidney disease,Rate,2004,18.980484045435606,21.21598838438398,16.652035102869842
Deaths,Latin America and Caribbean,Both,All ages,Malaria,Rate,2004,0.4385947378587538,0.8878241764640025,0.1646034403717747
Deaths,Latin America and Caribbean,Both,All ages,Alzheimer's disease and other dementias,Rate,2004,12.605391263869953,31.77616140052857,3.096287773389802
Deaths,Latin America and Caribbean,Both,All ages,Self-harm,Rate,2004,5.9077457482358975,6.270330197949985,5.606200102332277
Deaths,South Asia,Both,All ages,Diarrheal diseases,Rate,1990,158.88614206457592,210.3782650945287,130.4121026179793
Deaths,South Asia,Both,All ages,Lower respiratory infections,Rate,1990,75.02714682362655,87.44042027971123,64.4316282052959
Deaths,Sub-Saharan Africa,Both,All ages,Diabetes mellitus,Rate,1993,14.14094415911028,18.10798040186029,10.83633728436647
Deaths,Sub-Saharan Africa,Both,All ages,Chronic kidney disease,Rate,1993,15.577601566092177,19.551385700719653,11.969490742503627
Deaths,Western Europe,Both,All ages,Malaria,Rate,1991,0.0028370941603951395,0.0047472288174270185,0.001374883798430941
Deaths,Sub-Saharan Africa,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1993,3.076581644278149,3.8563915447442043,2.283104000204306
Deaths,South Asia,Both,All ages,Malaria,Rate,1990,9.243690523231793,21.4635993966788,3.828759190568133
Deaths,South Asia,Both,All ages,Chronic obstructive pulmonary disease,Rate,1990,44.30048763874575,57.01116744637769,30.72272101218588
Deaths,North Africa and Middle East,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2004,9.092424733378486,10.775469664281943,7.623239639362199
Deaths,North Africa and Middle East,Both,All ages,Chronic kidney disease,Rate,2004,17.77377699546329,22.220532164050887,13.566551021284583
Deaths,High-income North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1992,61.76638365778701,64.14565775563065,58.26264737891928
Deaths,South Asia,Both,All ages,Diarrheal diseases,Rate,1991,152.37251077727245,200.19115325393977,125.70391452622837
Deaths,South Asia,Both,All ages,Lower respiratory infections,Rate,1991,72.25431149006104,83.78667639362817,61.43920276964999
Deaths,Sub-Saharan Africa,Both,All ages,Malaria,Rate,2004,114.97113694184605,175.88836779880822,65.0386983509394
Deaths,Western Europe,Both,All ages,Alzheimer's disease and other dementias,Rate,1991,42.2633377211476,105.80653892581404,10.137028759811852
Deaths,Western Europe,Both,All ages,Self-harm,Rate,1991,15.347746196913684,15.882926372117216,14.783609605192874
Deaths,Sub-Saharan Africa,Both,All ages,Alzheimer's disease and other dementias,Rate,2004,5.804920998708863,14.935710832496177,1.3906896503892838
Deaths,Sub-Saharan Africa,Both,All ages,Diabetes mellitus,Rate,1992,14.045674565030955,17.894940843541136,10.626102356325687
Deaths,Sub-Saharan Africa,Both,All ages,Chronic kidney disease,Rate,1992,15.568099484407094,19.405850282313676,11.799839646449524
Deaths,South Asia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2004,3.5399387333929178,4.447155566985834,2.9094834641694036
Deaths,Sub-Saharan Africa,Both,All ages,Self-harm,Rate,2004,8.168936583944083,11.146248747767448,5.808671035313663
Deaths,Western Europe,Both,All ages,Alzheimer's disease and other dementias,Rate,1990,41.325925371332076,103.90174429209631,9.914954481081038
Deaths,Western Europe,Both,All ages,Self-harm,Rate,1990,15.356691425793699,15.898213494914879,14.781251598430963
Deaths,South Asia,Both,All ages,Self-harm,Rate,1990,11.397136326107553,13.588080630759281,9.222727220131667
Deaths,High-income North America,Both,All ages,Self-harm,Rate,1992,13.278219517422732,14.23134952255846,12.366152023100328
Deaths,East Asia,Both,All ages,All causes,Rate,2003,703.1065329140484,733.5769340628523,675.5190448399337
Deaths,East Asia,Both,All ages,Tuberculosis,Rate,2003,8.108245557165986,9.659327674544018,6.73037680430142
Deaths,East Asia,Both,All ages,HIV/AIDS,Rate,2003,1.0373216980408024,1.2328114742628353,0.8643999386018382
Deaths,East Asia,Both,All ages,Diarrheal diseases,Rate,2003,1.743028002551979,2.147951612135568,1.4607651533309498
Deaths,East Asia,Both,All ages,Lower respiratory infections,Rate,2003,19.232660557560184,21.964722669451966,17.067168750644804
Deaths,East Asia,Both,All ages,Ischemic heart disease,Rate,2003,74.8379856822556,83.4566555726277,67.81257733634509
Deaths,East Asia,Both,All ages,Stroke,Rate,2003,160.88138068443888,177.11748391588512,145.6943904529852
Deaths,South Asia,Both,All ages,Malaria,Rate,1991,9.110574327088372,20.559635870807067,3.934405730760786
Deaths,South Asia,Both,All ages,Chronic obstructive pulmonary disease,Rate,1991,44.49940909213046,57.8449852497057,31.020489529909305
Deaths,East Asia,Both,All ages,Chronic obstructive pulmonary disease,Rate,2003,78.97292574204884,92.70232381738226,60.62825064390075
Deaths,East Asia,Both,All ages,Road injuries,Rate,2003,27.935344667584317,35.94111157920161,22.48666877251439
Deaths,High-income North America,Both,All ages,Lower respiratory infections,Rate,1994,30.18940272168372,33.419158777403716,26.351378465598774
Deaths,High-income North America,Both,All ages,Malaria,Rate,1994,0.0,0.0,0.0
Deaths,Sub-Saharan Africa,Both,All ages,Diabetes mellitus,Rate,1994,14.329254999422592,17.880039461563875,11.237435187119969
Deaths,Sub-Saharan Africa,Both,All ages,Chronic kidney disease,Rate,1994,15.613442364502818,19.67550641540917,11.923886273252322
Deaths,Latin America and Caribbean,Both,All ages,All causes,Rate,1993,570.1652287763948,572.2101050391774,568.2644600292567
Deaths,Latin America and Caribbean,Both,All ages,Tuberculosis,Rate,1993,10.544747218319035,11.596042665960974,9.48627693824535
Deaths,Latin America and Caribbean,Both,All ages,HIV/AIDS,Rate,1993,8.47428299066405,9.078748162194946,7.768710051964902
Deaths,Latin America and Caribbean,Both,All ages,Diarrheal diseases,Rate,1993,24.576768408032226,26.218677176882576,23.236308671806118
Deaths,Latin America and Caribbean,Both,All ages,Lower respiratory infections,Rate,1993,39.279540352858945,41.0788950529403,37.41419409910857
Deaths,Sub-Saharan Africa,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1994,3.109853260997793,3.8710865919596564,2.3453906068815837
